date,time_point,species,focal,associates
2020-11-27,8,orangutans,Raja,Bimbo
2020-11-27,8,orangutans,Dokana,NA
2020-11-27,8,orangutans,Padana,Sari
2020-11-27,8,orangutans,Pini,NA
2020-11-27,8,orangutans,Sari,Padana
2020-11-30,8,orangutans,Bimbo,Dokana
2020-11-30,8,orangutans,Dokana,Bimbo
2020-11-30,8,orangutans,Padana,NA
2020-11-30,8,orangutans,Pini,NA
2020-11-30,8,orangutans,Raja,NA
2020-11-30,8,orangutans,Sari,NA
2020-12-01,8,orangutans,Bimbo,NA
2020-12-01,8,orangutans,Dokana,NA
2020-12-01,8,orangutans,Padana,Sari
2020-12-01,8,orangutans,Pini,NA
2020-12-01,8,orangutans,Raja,NA
2020-12-01,8,orangutans,Sari,Padana
2020-12-02,8,orangutans,Bimbo,NA
2020-12-02,8,orangutans,Dokana,NA
2020-12-02,8,orangutans,Padana,NA
2020-12-02,8,orangutans,Pini,NA
2020-12-02,8,orangutans,Raja,NA
2020-12-02,8,orangutans,Sari,NA
2020-12-03,8,orangutans,Bimbo,NA
2020-12-03,8,orangutans,Pini,NA
2020-12-03,8,orangutans,Raja,NA
2020-12-03,8,orangutans,Sari,Dokana
2020-12-03,8,orangutans,Sari,Padana
2020-12-03,8,orangutans,Dokana,Padana
